"(0, 0)","(1, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(4, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(1, 4)","(2, 4)","(3, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
81.3328723284297,0.0,77.02834125216157,76.04271225176589,75.0006524107223,75.85181404012056,79.93914023362808,77.6386770504459,76.5277324508512,76.60265656069764,0.0,73.6160217276108,78.70415984733823,77.544797255044,75.45388854018296,75.57639939846413,75.70262510359359,74.59886449062873,77.51446043105373,76.59326121760189,75.55396145137264,73.705306850366,74.6077037177815,74.86286260218748,76.45353452821331,0.0,0.0,0.0,72.53387203927089,73.71297195591814,75.27915218475749,74.24703871883554,73.22823045171337,72.22255712362072,71.72895682579275,72.61393753029239
81.51954360514542,0.0,77.20849756831022,76.22102158653558,75.1771782738592,76.02650695885949,80.12368244639849,77.82112045379111,76.7079036241434,76.78060434783654,0.0,73.78896581348366,78.88660325068345,77.7252135600092,75.63229378200337,75.75239561316063,75.87661987893935,74.7708139572714,77.69485421775819,76.77185354344797,75.73074727451502,73.87940397386058,74.77976733514872,75.03310501795524,76.6321243770507,0.0,0.0,0.0,72.70401328496149,73.88150071306762,75.45573540607987,74.42185610794469,73.40129966693144,72.3938956466866,71.8973540062104,72.78076642686334
81.70434816909396,0.0,77.38685379215461,76.39754917088929,75.35194024156844,76.19945978425909,80.30637923704118,78.00173942310285,76.88627323293909,76.9567729341087,0.0,73.96018738020297,79.06722221999519,77.90382570192472,75.80891498616234,75.92663211545916,76.04887496963838,74.94104492337125,77.8734440665956,76.94865994603562,75.90576524106727,74.05176036048903,74.95011064841958,75.20164593028115,76.80892832739976,0.0,0.0,0.0,72.87245351935319,74.04834504579232,75.63055279518903,74.59492532316276,73.57263818999732,72.56352078452183,72.06406762125484,72.94592784703121
81.88730468740302,0.0,77.56342777887075,76.57231268926043,75.52495581772483,76.37068929372961,80.48724905977744,78.18055220272147,77.06285927829369,77.13118008407584,0.0,74.12970302191405,79.2460349996138,78.08065172242107,75.9837699915742,76.0991264777481,76.21940774656423,75.10957448154619,78.05024801694461,77.12369828459734,76.0790330294326,74.22239339448387,75.11875082843059,75.36850226849704,76.98396423824526,0.0,0.0,0.0,73.03920971406643,74.21352171787566,75.80362201040707,74.76626384622861,73.74226332783252,72.73144967097866,72.22911446782359,73.10943838972815
82.06843164052898,0.0,77.73823721952492,76.74532966242401,75.69624234454932,76.54021215282347,80.66631018428635,78.35757685454391,77.2376795826976,77.30384338737353,0.0,74.29752922337518,79.42305965143623,78.25570948271248,76.15687645890917,76.2698960991417,76.38823540944472,75.27641956197556,78.22528392779014,77.29698623977346,76.25056814124642,74.39132028851826,75.28570487742473,75.5336908005309,77.15724978998236,0.0,0.0,0.0,73.20429867468265,74.37704733288375,75.97496053347295,74.93588898406384,73.91019221428938,72.89769926857096,72.39251117852027,73.27131449490052
82.2477473241237,0.0,77.91129964128378,76.9166174478267,75.8658170028995,76.70804491145276,80.84358069755015,78.53283125984811,77.4107517917188,77.47478026019115,0.0,74.46368235609886,79.59831405674043,78.42901666540095,76.32825187236112,76.43895820697017,76.55537498832044,75.44159693325612,78.39856947952721,77.46854131539781,76.42038790314221,74.55855808519651,75.4509896304368,75.69722813380466,77.32880248620206,0.0,0.0,0.0,73.36773704205501,74.53893833509221,76.14458567130818,75.10381787052071,74.0764418118817,73.06228637018734,72.55427422295126,73.43157244446036
82.42526985088246,0.0,78.08263240776401,77.08619324004285,76.03369681268805,76.87420400056052,81.01907850568132,78.70633312109928,77.58209337564301,77.64400794676355,0.0,74.62817867495151,79.7718159179916,78.60059077626255,76.49791354139967,76.60632985827901,76.72084334501395,75.6051232033179,78.57012217574692,77.63838084026592,76.58850946850025,74.72412365855176,75.61462175669433,75.85913071618718,77.49863965545956,0.0,0.0,0.0,73.52954129363948,74.69921101046468,76.31251455776501,75.27006746811298,74.24102891349807,73.22522760078756,72.71441990904201,73.59022836328475
82.60101715237363,0.0,78.25225271950639,77.25407407134288,76.1998986334158,77.03870572920759,81.1928213357312,78.87809996373794,77.75172163111013,77.8115435208718,0.0,74.79103431517281,79.94358276063028,78.77044914601555,76.66587860250574,76.7720279413349,76.88465717460636,75.76701482039287,78.73995934500445,77.80652196988538,76.75494981917882,74.88803371554869,75.7766177610301,76.01941483699567,77.66677845302452,0.0,0.0,0.0,73.68972774484216,74.85788148767594,76.47876415535734,75.43465456972937,74.40397014409828,73.38653941908177,72.87296438436928,73.7472982202571
82.77500698084991,0.0,78.4201776145601,77.42027681236085,76.36443916480613,77.20156628203978,81.36482673748056,79.04814913795019,77.91965368274606,77.97740388735076,0.0,74.95226528977973,80.11363193484253,78.938608932071,76.8321640208908,76.936069177136,77.04683300691974,75.9272880740312,78.90809814256937,77.97298168820862,76.9197257672281,75.05030479758929,75.93699398530433,76.17809662804041,77.83323586261379,0.0,0.0,0.0,73.84831255038033,75.01496573917557,76.6433512569737,75.59759580032959,74.56528196239249,73.54623811919303,73.0299236375068,73.90279782934567
82.9472569110414,0.0,78.58642396916491,77.58481817285006,76.52733494752886,77.3628017171028,81.53511208521243,79.21649782042034,78.08590648478844,78.14160578360107,0.0,75.11188748732182,80.28198061731268,79.1050871202659,76.99678659220022,77.0984701209249,77.2073872080027,76.08595909615899,79.07455555215866,78.13777680934862,77.0828539565875,75.21095328201982,76.09576660983409,76.3351920647075,77.99802869810718,0.0,0.0,0.0,74.00531170565465,75.17047958228652,76.80629248757391,75.7589076186238,74.72498066250375,73.70433983230319,73.1853134993817,74.05674285071493
83.11778434193099,0.0,78.75100849851998,77.74771470251648,76.68860236400376,77.52242796397496,81.70369457946698,79.3831630160658,78.25049682270541,78.30416578110339,0.0,75.2699166699579,80.44864581295813,79.26990052657887,77.15976294420047,77.259247163702,77.36633598161782,76.24304386217318,79.23934838765206,78.30092397927724,77.24435086476558,75.36999538363735,76.25295165482744,76.49071696707512,78.16117360524565,0.0,0.0,0.0,74.16074104812952,75.32443868033467,76.96760430586812,75.91860631873506,74.88308237561391,73.86086052828223,73.3391496446393,74.20914879186513
83.28660649851169,0.0,78.91394775762915,77.90898279192066,76.84825763927391,77.68046082218981,81.870591248779,79.54816155975479,78.41344131480692,78.46510028693372,0.0,75.42636847182598,80.61364435664711,79.4330657988287,77.32110953845,77.41841653373822,77.52369537072875,76.39855819206836,79.40249329479052,78.46243967750658,77.40423280450355,75.52744715619444,76.40856498182085,76.64468700105884,78.32268706331274,0.0,0.0,0.0,74.31461625872006,75.47685854380502,77.1273030059794,76.07670803184521,75.03960307159298,74.0158160173015,73.49144759301379,74.36003100879658
83.45374043352659,0.0,79.07525814221347,78.06863867343965,77.00631684194043,77.83691595992325,82.03581895139791,79.71151011800691,78.57475641384715,78.62442554527757,0.0,75.58125839768074,80.77699291489925,79.59459941835604,77.4808426719547,77.5759942980855,77.67948125898614,76.55251775159223,79.56400675285761,78.6223402187536,77.56251592542222,75.6833244939008,76.56262229511803,76.79711767958256,78.48258538679914,0.0,0.0,0.0,74.46695286318347,75.62775453152125,77.28540471908956,76.23322872782428,75.19455856061224,74.1692219514306,73.64222271070379,74.50940470719536
83.61920302919134,0.0,79.23495588968306,78.226698422282,77.16279588515154,77.99180891292161,82.19939437699061,79.8732251906765,78.73445840861791,78.78215763894177,0.0,75.7346018217747,80.93870798756883,79.75451770168809,77.63897847880695,77.7319963640834,77.83370937221036,76.70493805342497,79.72390507634402,78.78064175458819,77.71921621565254,75.83764313292033,76.71513914322838,76.94802436377087,78.64088472705069,0.0,0.0,0.0,74.61776623351265,75.77714185184489,77.44192541506861,76.38818421684354,75.3479644947413,74.32109382621836,73.79149021174997,74.65728494363674
83.78301099889943,0.0,79.39305708016079,78.38317795754848,77.3177105276384,78.14515508364937,82.3613340483274,80.03332311261939,78.89256342553236,78.93831249086318,0.0,75.8864139869617,81.09880590951173,79.91283680218683,77.79553293180928,77.88643848086157,77.9863952798708,76.8558344583802,79.88220441659557,78.9373602750644,77.87434950344974,75.99041865286351,76.86613092030449,77.09742226416058,78.79760107389971,0.0,0.0,0.0,74.76707158933155,75.92503556389165,77.59688090408787,76.5415901509726,75.49983636952906,74.47144698225824,73.93926515941419,74.80368662680424
83.94518088891043,0.0,79.54957763755097,78.53809304333312,77.47107637479223,78.29696974063602,82.5216543229508,80.19182005534284,79.0490874301982,79.09290586561225,0.0,76.03671000400213,81.25730285223518,80.06957271168058,77.95052184408216,78.03933624083623,78.13755439655966,77.00522217662336,80.0389207634446,79.09251161033588,78.02793145879167,76.14166647827282,77.01561286757617,77.24532644192765,78.95275025728026,0.0,0.0,0.0,74.91488399928942,76.07145057876161,77.75028683821695,76.6934620257604,75.65018952556898,74.62029660673775,74.08556246755786,74.94862451872105
84.10572908002133,0.0,79.70453333064752,78.69145928985843,77.62290887977673,78.44726801800458,82.68037139482796,80.34873202863908,79.20404622898039,79.24595337089124,0.0,76.18550485105204,81.4142148255314,80.22474126207939,78.10396087065631,78.19070508120024,78.28720198346002,77.15311626890532,80.19406994682512,79.24611143225461,78.179977594961,76.29140188010176,77.16360007478124,77.3917518101272,79.10634794882698,0.0,0.0,0.0,75.0612183824538,76.21640166078107,77.90215871300472,76.8438151818003,75.79903915004847,74.76765773497246,74.23039690201908,75.09211323599189
84.26467178922114,0.0,79.85793977427599,78.8432921546408,77.77322334467131,78.59606491516455,82.83750129598639,80.50407488220235,79.35745547055255,79.39747045902588,0.0,76.33281337331863,81.56955767909469,80.37835812697422,78.2558655100494,78.34056028540594,78.4353531498074,77.29953164780859,80.34766763837189,79.39817525595419,78.33050327011175,76.43963997718592,77.31010748159146,77.53671313494456,79.25840966345827,0.0,0.0,0.0,75.20608950970069,76.35990342875378,78.05251186904465,76.99266480627982,75.9464002782832,74.91354525192484,74.3737830819867,75.23416725105287
84.42202507132893,0.0,80.00981243046462,78.99360694368097,77.92203492164025,78.743375296654,82.9930598981332,80.65786430722997,79.50933064743704,79.54747242844974,0.0,76.47865028286706,81.72334710412231,80.5304388232201,78.40625110582765,78.48891698464006,78.5820228543434,77.44448307900332,80.49972935300313,79.54871844141674,78.47952368882005,76.58639573770566,77.45514987903235,77.68022503695434,79.40895076094323,0.0,0.0,0.0,75.3495120051006,76.50197035721942,78.20136149352416,77.14002593451454,76.09228779523558,75.05797389370771,74.51573548137098,75.37480089342775
84.57780482061564,0.0,80.16016660964026,79.14241881267601,78.06935861412416,78.889213892117,83.14706291425853,80.81011583800732,79.65968709753312,79.69597442518052,0.0,76.62303015856435,81.87559863489966,80.68099871250351,78.55513284815176,78.63579015929,78.72722590676189,77.58798518251176,80.6502704504881,79.69775619502468,78.62705390361975,76.73168398064024,77.59874191089727,77.82230199238661,79.55798644745332,0.0,0.0,0.0,75.49150034730033,76.64261677771765,78.34872262175887,77.2859134514669,76.23671643701843,75.20095824907271,74.6562684301694,75.5140283509885
84.73202677240948,0.0,80.30901747184525,79.28974276824923,78.21520927804997,79.0335952964032,83.29952590022262,80.9608448534769,79.8085400056334,79.84299144428803,0.0,76.76596744614709,82.02632765036923,80.83005300289408,78.70252577530817,78.78119464040105,78.87097696914589,77.73005243397837,80.79930613699818,79.84530357109652,78.77310881652231,76.87551937721217,77.74089807515381,77.96295833439737,79.70553177709832,0.0,0.0,0.0,75.63206887089859,76.78185688005573,78.49461013871121,77.43034209324973,76.37970079238343,75.34251276088408,74.79539611582707,75.65186367121888
84.88470650468538,0.0,80.45638002797183,79.43559366919487,78.35960162305622,79.17653396977784,83.45046425632707,81.11006657879176,79.9559044049278,79.98853833135281,0.0,76.90747645840118,82.1755493756841,80.97761675038073,78.8484447752251,78.92514511112415,79.013290557396,77.87069916594469,80.94685146664317,79.99137547340762,78.91770318052183,77.01791645232223,77.88163272534288,78.10220825434249,79.85160165344685,0.0,0.0,0.0,75.77123176781603,76.91970471357855,78.63903878049403,77.57332644861471,76.52125530419477,75.4826517275773,74.9331325845911,75.78832076247939
85.03585943963854,0.0,80.60226914101074,79.57998622773472,78.50255021373103,79.31804423823142,83.59989322887047,81.25779608685349,80.10179517849531,80.1326297839153,0.0,77.04757137544271,82.32327888374583,81.12370486039254,78.9929045869736,79.0676561081535,79.15418104264872,78.0099395691265,81.09292134299172,80.13598665669566,79.06085160108502,77.15888958597394,78.0209600719691,78.24006580305303,79.9962108310319,0.0,0.0,0.0,75.90900308865758,77.05617418843936,78.78202313585903,77.71488096042606,76.66139427088801,75.62138930460362,75.06949174285802,75.92341339527236
85.18550084524216,0.0,80.74669952731162,79.72293501078416,78.64406947085979,79.45814029387931,83.74782791168846,81.40404829983461,80.24622706078324,80.27528035291515,0.0,77.18626624509008,82.46953109672695,81.26833208930424,79.13591980225391,79.20874202315416,79.29366265268526,78.14778769369289,81.23753052057678,80.27915172815078,79.20256853762596,77.29845301468801,78.15889418388309,78.37654489211147,80.13937391684112,0.0,0.0,0.0,76.04539674406801,77.19127907687049,78.92357764767038,77.8550199271193,76.80013184791432,75.75873950585965,75.20448735851393,76.05715520350627
85.33364583678976,0.0,80.88968575785218,79.86445444122515,78.78417367268055,79.59683619544184,83.89428324767827,81.54883799068594,80.38921463907376,80.41650444411997,0.0,77.32357498331778,82.61432078757827,81.41151304592682,79.27750486686732,79.34841710417872,79.43174947332982,78.2842574505447,81.380693606386,80.42088514889139,79.34286830496681,77.43662083290569,78.2954489896539,78.51165929512618,80.28110537179225,0.0,0.0,0.0,76.1804265060788,77.3250330144519,79.06371661436364,77.99375750414562,76.93748204917037,75.89471620510314,75.33813306226673,76.18955968575743
85.48030937842186,0.0,81.03124225951458,80.00455879918472,78.92287695614505,79.73414586879703,84.03927403030816,81.69217978462873,80.53077235493777,80.5563163195437,0.0,77.45951137478417,82.75766258152106,81.55326219298317,79.4176740821732,79.4866954570734,79.56845544983751,78.41936261259242,81.52242506133715,80.5612012354246,79.48176507478314,77.5734069943814,78.43063827893256,78.64542264900501,80.42141951219389,0.0,0.0,0.0,76.31410600944713,77.45744950137798,79.20245419138999,78.13110770540169,77.07345874841387,76.02933313735419,75.47044234897018,76.32064020652939
85.62550628463765,0.0,81.17138331636635,80.14326222331626,79.06019331818318,79.87008310759829,84.18281490511177,81.83408816063209,80.67091450567604,80.694730098854,0.0,77.59408907342511,82.89957095752443,81.69359384856895,79.55644160653206,79.62359104687295,79.70379438827162,78.5531168160317,81.66273920173876,80.70011416109246,79.61927287703541,77.7088253135642,78.56447570380548,78.77784845522537,80.5603305111915,0.0,0.0,0.0,76.44644875298565,77.58854190372048,79.33980439264602,78.26708440464516,77.2080756806649,76.16260390028273,75.60142857893902,76.45040999750799
85.7692512217913,0.0,81.31012307094434,80.28057871208279,79.19613661696982,80.0046615739501,84.32492037116734,81.97457745287544,80.8096552457475,80.83175976076863,0.0,77.72732160310663,83.04006024976776,81.8325221875989,79.69382145673384,79.7591176991843,79.8377799568696,78.6855335616156,81.80165020073638,80.83763795750366,79.75540560138604,77.84288946696793,78.69697478013785,78.90895008110051,80.69785240019911,0.0,0.0,0.0,76.5774681008831,77.71832345468736,79.47578109188952,78.40170133689624,77.34134644359347,76.294541955582,75.73110497925532,76.57888215881196
85.9115587095734,0.0,81.44747552554043,80.41652212504029,79.33072057319194,80.13789479913554,84.46560478256237,82.11366185219634,80.94700858818464,80.96741914444047,0.0,77.85922235833047,83.17914464908868,81.97006124323853,79.82982750941244,79.89328910155878,79.9704256873983,78.81662621592311,81.93917208974399,80.97378651595072,79.89017699860203,77.97561299452981,78.82814888890685,79.03874076104184,80.83399907031666,0.0,0.0,0.0,76.7071772840157,77.84680725587674,79.6103980241406,78.53497209982481,77.47328449889275,76.42516063032828,75.85948464506532,76.70606966023823
86.05244312247767,0.0,81.5834545434868,80.55110618412014,79.46395877131515,80.26979618438996,84.60488234984342,82.25135540752404,81.08298840599606,81.1017219508311,0.0,77.98980460498628,83.31683820441637,82.10622490832176,79.96447350244604,80.02611880485283,80.10174497649766,78.94640801262292,82.07531875986153,81.1085735888133,80.02360068194389,78.10700930095766,78.9580112775241,79.16723359781538,80.96878427373302,0.0,0.0,0.0,76.83558940124844,77.97400627852517,79.74366878706913,78.66691015512406,77.60390317363901,76.5544731183271,75.98658054086673,76.83198534250133
86.1919186912529,0.0,81.71807385044035,80.68434447490893,79.59586466084826,80.40037900171545,84.74276714145167,82.38767202729846,81.21760843355614,81.23468174407287,0.0,78.11908148114593,83.4531548241908,82.24102693675418,80.09777303634381,80.15762022457702,80.23175108701315,79.07489205373159,82.21010396327792,81.24201279094729,80.15569012854073,78.23709165706542,79.08657506114761,79.29444156379276,81.10222162511523,0.0,0.0,0.0,76.96271742072649,78.09993336474977,79.8756068423684,78.79752882987032,77.73321566163781,76.6824924814459,76.11240550178616,76.95664191846629
86.32999950434036,0.0,81.85134703566442,80.81625044792541,79.72645155760489,80.52965639473135,84.87927308514382,82.52262548087512,81.35088226798192,81.36631195281943,0.0,78.24706599789413,83.58810827776746,82.37448094490226,80.22973957561832,80.28780664223349,80.36045714931684,79.20209131086594,82.34354131466011,81.37411760105992,80.2864586807512,78.3658732010969,79.21385322398301,79.42037750219562,81.2343246029836,0.0,0.0,0.0,77.08857418115669,78.22460122878367,80.00622551711464,78.92684131786912,77.86123502475662,76.80923165093353,76.23697223484668,77.08005197437464
86.46669950929697,0.0,81.9832875533072,80.94683741989304,79.85573264496107,80.65764137955676,85.01441396939907,82.65622939991604,81.48282337049713,81.49662587158424,0.0,78.37377104019198,83.72171219680838,82.50660041296885,80.36038645014492,80.41669120664143,80.4878761626167,79.32801862648878,82.47564429252851,81.50490136307143,80.41591954751127,78.49336694003794,79.33985862057354,79.54505412833325,81.36510655107334,0.0,0.0,0.0,77.21317239307834,78.34802245820427,80.13553800511347,79.05486068098794,77.98797419424426,76.93470342872628,76.36029332022501,77.20222797106314
86.60203251420398,0.0,82.11390872367593,81.07611857500757,79.98372097510828,80.7843468457208,85.14820344481174,82.7884972797665,81.61344506778332,81.62563666206765,0.0,78.49920936776888,83.85398007665884,82.63739868635474,80.48972685650712,80.54428693525084,80.6140209962545,79.45268671514766,82.60642624061819,81.63437728746278,80.54408580566835,78.61958575091661,79.4646039770793,79.6684840308328,81.49458067968212,0.0,0.0,0.0,77.3365246401238,78.47020951515404,80.26355736823227,79.18159985047556,78.11344597203701,77.05892048874112,76.48238121249867,77.3231822451746
86.73601218906194,0.0,82.2432237345058,81.20410696619905,80.11042947030107,80.90978555709705,85.2806550254703,82.91944248081847,81.7427605533185,81.75335735447179,0.0,78.6233936160391,83.9849252777108,82.7668889770068,80.61777385932908,80.67060671544444,80.73890439099206,79.57610816470603,82.73590036922697,81.76255845261024,80.67097040130204,78.74454238209177,79.58810189254525,79.7906796728616,81.6227600670048,0.0,0.0,0.0,77.45864338026834,78.5911747375532,80.39029653771988,79.3070716282683,78.23766303205183,77.1818953781558,76.60324824188223,77.44292701036076
86.86865206717133,0.0,82.3712456422232,81.33081551638718,80.23587092409825,81.03397015285921,85.41178209032229,83.04907822985996,81.87078288870275,81.87980084880391,0.0,78.74633629704024,84.1145610267523,82.89508436475236,80.74454039259435,80.79566330582774,80.86253896028576,79.6982954375666,82.8640797565497,81.88945780610625,80.79658615103189,78.8682494545297,79.71036484015806,79.9116533933417,81.74965766045432,0.0,0.0,0.0,77.57954094706952,78.71093034030426,80.51576831551264,79.43128868828313,78.36063792146652,77.30364051867633,76.72290661545372,77.5614743584766
86.99996554649961,0.0,82.49798737320245,81.45625701973026,80.36005800259781,81.15691314845475,85.54159788452573,83.177417621411,81.9975250049714,82.0049799161676,0.0,78.86804980039012,84.24290041830332,83.02199779862043,80.8700392609517,80.91946933750724,80.98493719154969,79.81926087188681,82.99097734999916,82.01508816606729,80.92094574331165,78.99071946306925,79.83140516849204,80.0314174081559,81.8752862779693,0.0,0.0,0.0,77.6992295508957,78.82948841648827,80.63998537552744,79.5542635776978,78.48238306198702,77.42416820779164,76.84136841836995,77.67883626076653
87.12996589103462,0.0,82.62346172501556,81.58044414286621,80.4830032456644,81.27862693659397,85.67011552078715,83.30447361904653,82.1229997038956,82.12890720004229,0.0,78.98854639425967,84.36995641593887,83.14764209814986,80.99428314100822,81.04203731535674,81.10611144740668,79.93901668278522,83.11660596751416,82.1394622224287,81.0440617397112,79.11196477767466,79.95123510274331,80.14998381134492,81.99965860930911,0.0,0.0,0.0,77.81772128014372,78.94686093855174,80.76296026494211,79.67600871821831,78.60291075110233,77.54349062001579,76.95864561507126,77.7950245690409
87.25866623212426,0.0,82.74768136767453,81.70338942614617,80.60471906814932,81.399123788252,85.79734798068594,83.43025905670571,82.2472196592705,82.25159521755104,0.0,79.10783822635898,84.49574185359803,83.27202995468394,81.11728458260887,81.16337961927196,81.22607396692825,80.05757496353986,83.24097829885397,82.2625925382265,81.16594657618506,79.2319976446773,80.06986674595338,80.2673645762961,82.12278721733556,0.0,0.0,0.0,77.93502810244591,79.06305975948527,80.88470540546263,79.79653640733362,78.72223316332648,77.66161980811769,77.07475005047587,77.91005101684449
87.38607956980302,0.0,82.87065884486579,81.82510528485972,80.72521776110246,81.51841585368167,85.92330811598576,83.55478663998831,82.37019741819073,82.3730563607161,0.0,79.22593732493495,84.62026943688065,83.39517393265272,81.23905601010416,81.28350850541337,81.34483686686266,80.1749476867771,83.36410690688044,82.38449155086634,81.28661256432878,79.35083018800532,80.18731208022106,80.38357155692266,82.24468453928174,0.0,0.0,0.0,78.05116186586628,79.17809661399254,81.00523309457796,79.9158588195578,78.84036235142842,77.77856770433861,77.18969345116321,78.02392722061484
87.51221877410498,0.0,82.99240657517629,81.94560401045163,80.84451149297598,81.63651516343499,86.04800864993257,83.67806894743804,82.49194540231369,82.49330289770309,0.0,79.34285559977764,84.74355174433038,83.51708647084179,81.3596097236043,81.40243610743708,81.46241214285145,80.29114670565168,83.48600422882657,82.50517157337974,81.40607189262212,79.46847441040164,80.30358296790345,80.49861648883392,82.36536288800842,0.0,0.0,0.0,78.16613430008555,79.29198311965018,81.12455550680211,80.03398800765972,78.95731024764932,77.8943461215973,77.30348742654675,78.13666468083193
87.63709658636394,0.0,83.11293685331113,82.06489777172973,80.96261231081918,81.75343362939167,86.17146217853993,83.80011843181333,82.61247590911078,82.61234697405327,0.0,79.45860484323417,84.86560122870567,83.63777988364902,81.47895790022159,81.5201744377144,81.57881167063452,80.40618375501728,83.6066825775533,82.62464479566806,81.52433662766063,79.58494219463064,80.41869115280552,80.61251099049599,82.48483445324787,0.0,0.0,0.0,78.27995701757582,79.40473077805821,81.24268469490403,80.15093590388062,79.073088664908,78.0089667546834,77.41614347003608,78.24827478315804
87.76072562050031,0.0,83.23226185130218,82.18299861606384,81.07953214146475,81.869183045793,86.29368117186122,83.92094742134488,82.73180111310599,82.73020061390399,0.0,79.57319673122842,84.9864302182372,83.75726636232814,81.59711259529978,81.63673538853944,81.6940472072438,80.5200704525878,83.72615414279278,82.7429232857335,81.641418715374,79.700245304673,80.53264826135882,80.72526656438318,82.60311130283496,0.0,0.0,0.0,78.39264151476395,79.51635097598087,81.35963259112496,80.26671432113933,79.18770929799412,78.12244118143865,77.52767296018811,78.35876879956813
87.8831183642953,0.0,83.35039361970775,82.29991847057535,81.1952827927057,81.98377509027941,86.41467797524928,84.04056812098106,82.84993306710275,82.84687572119773,0.0,79.6866428242845,85.1060509178734,83.87555797622048,81.71408574363181,81.75213073332529,81.80813039218529,80.63281830008884,83.84443099237984,82.86001899089827,81.757329982233,79.81439538690921,80.64546580378868,80.83689459811939,82.72020538392616,0.0,0.0,0.0,78.50419917318438,79.62685498647791,81.47541100838367,80.38133495422544,79.30118372474936,78.23478086392635,77.63808716184798,78.46815788947069
88.00428718065234,0.0,83.46734408880278,82.41566914331734,81.30987595446305,82.09722132493079,86.53446481060345,84.15899261362088,82.96688370339876,82.96238408087945,0.0,79.79895456855351,85.22447541051322,83.99266667397386,81.82988916066483,81.86637212778868,81.92107274861006,80.74443868439978,83.961525073471,82.97594373901137,81.87208213644388,79.92740397129165,80.75715517527087,80.94740636561026,82.83612852420639,0.0,0.0,0.0,78.61464126062108,79.73625397002611,81.59003164146975,80.49480938098067,79.41352340723707,78.34599714958918,77.74739722727882,78.57645310081888
88.12424430884582,0.0,83.58312506975976,82.53026232444519,81.42332319994425,82.20953319730782,86.65305377760409,84.27623286133432,83.0826648349888,83.07673736008229,0.0,79.91014329684138,85.34171565822666,84.10860428474972,81.9445345436936,81.97947111112323,82.03288568447381,80.85494287868597,84.07744821375125,83.09070923964333,81.98568676913112,80.0392824725054,80.86772765707671,81.0568130281653,82.95089243308387,0.0,0.0,0.0,78.72397893223882,79.84455897563113,81.70350606822502,80.6071490634684,79.52473969289991,78.45610127239537,77.85561419728135,78.68366537121177
88.24300186575735,0.0,83.69774825581983,82.64370958737751,81.53563598679195,82.32072204149367,86.77045685493471,84.39230070657062,83.19728815675576,83.18994710930215,0.0,80.02022022963757,85.45778350346295,84.22338251941783,82.05803347304172,82.09143910716134,82.14358049368529,80.96434204352124,84.1922121226287,83.20432708526897,82.09815535550813,80.15004219111769,80.97719441770778,81.16512563561027,83.06450870287253,0.0,0.0,0.0,78.83222323170368,79.95178094192947,81.8158457507127,80.7183653491312,79.6348438157061,78.56510435397352,77.96274900230266,78.78980552898607
88.36057184709979,0.0,83.81122522345429,82.75602238994708,81.6468256582229,82.43079907913491,86.88668590149206,84.50720787335456,83.31076524664991,83.30202476356047,0.0,80.1291964761431,85.5726906702469,84.33701297173926,82.17039741323114,82.20228742552462,82.25316835724341,81.07264722800036,84.3058283924174,83.31680875243839,82.2094992560364,80.25969431471617,81.08556651401909,81.2723551273896,83.17698880996333,0.0,0.0,0.0,78.93938509229282,80.05793069828059,81.9270620363755,80.82846947193737,79.7438468972842,78.67301740473584,78.06881246353439,78.89488429429775
88.47696612862877,0.0,83.92356743351611,82.867212075542,81.75690344415739,82.5397754204808,87.0017526575838,84.62096596847066,83.42310756685674,83.41298164355614,0.0,80.23708303529713,85.686448765363,84.44950711953747,82.2816377141401,82.31202726276344,82.36166034436363,81.17986937084198,84.4183084995082,83.4281656029361,82.31972971757286,80.36824991903624,81.19285489233216,81.37851233365932,83.28834411598322,0.0,0.0,0.0,79.04547533799385,80.16301896584935,82.03716615918168,80.93747255351546,79.85175994804652,78.77985132499053,78.17381529400066,78.99891228019422
88.59219646734249,0.0,84.03478623238168,82.97728987423699,81.86588046233886,82.64766206541994,87.11566874611464,84.7335864826356,83.53432646495307,83.52282895680588,0.0,80.34389079680143,85.79906927952793,84.5608763258577,82.39176561214937,82.42066970348503,82.46906741359304,81.28601930148129,84.5296638055281,83.53840888492886,82.42885787450615,80.47571996907715,81.2990703895366,81.48360797636958,83.39858586894293,0.0,0.0,0.0,79.15050468459346,80.26705635867854,82.1461692407598,81.04538560427783,79.95859386830124,78.8856169060427,78.27776809963547,79.10189999367655
88.70627450266906,0.0,84.14489285308244,83.08626690391453,81.9737677194434,82.75446990451405,87.22844567376016,84.84508079165887,83.64443317505177,83.63157779877356,0.0,80.4496305421418,85.91056358855121,84.67113184011474,82.50079223127712,82.52822572147082,82.57540041391474,81.39110774115309,84.6399055584878,83.64754973410163,82.53689474988103,80.58211532020724,81.40422373418157,81.58765267033782,83.50772520437303,0.0,0.0,0.0,79.25448374075573,80.37005338475154,82.25408229152217,81.15221952453257,80.06435944935343,78.99032483128435,78.38068138034967,79.20385783675182
